genres,title,tags,id,developer,Añio,price
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Gods and Idols,"['Early Access', 'Free to Play', 'Massively Multiplayer', 'Strategy', 'Space', 'God Game', 'RPG', 'RTS']",423890,Viking Tao,2016,0.0
"['Adventure', 'Indie']",1979 Revolution: Black Friday,"['Adventure', 'Indie', 'Political', 'Historical', 'Choices Matter', 'Story Rich', 'Singleplayer', 'Atmospheric', 'Multiple Endings', 'Exploration', 'Choose Your Own Adventure', 'Point & Click', 'Great Soundtrack', 'Action', 'Replay Value', 'Third Person', 'Short']",388320,"iNK Stories,N-Fusion Interactive",2016,5.99
"['Action', 'Indie', 'RPG', 'Simulation']",Masterspace,"['Action', 'Simulation', 'RPG', 'Indie', 'Space', 'Sandbox', 'Crafting', 'Survival']",282860,Master Technologies,2015,13.99
"['Adventure', 'Indie', 'RPG', 'Strategy']",City of Chains,"['Indie', 'RPG', 'Adventure', 'Strategy', 'RPGMaker', 'Cyberpunk', 'Sci-fi', 'Choices Matter', 'Multiple Endings', 'Dystopian', 'Great Soundtrack', '2D']",412170,Astronomic Games,2015,8.99
"['Casual', 'Indie', 'RPG', 'Strategy']",EURGAVA™ - Fight for Haaria,"['RPG', 'Indie', 'Casual', 'Strategy', 'Fantasy', 'Singleplayer', '2D', 'Story Rich', 'Replay Value', 'Isometric', 'Cartoon', 'Top-Down', 'Difficult', 'Point & Click']",559350,Ibrahim Indra Baskara,2016,7.99
"['Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Agents of Aggro City Online,"['Early Access', 'RPG', 'Massively Multiplayer', 'Indie', 'Strategy', 'Adventure', 'Casual', 'Great Soundtrack']",658420,Starlight Studios,2017,9.99
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport SCEL Santiago International 2.0,['Simulation'],623617,Virtualdesign3d.com,2017,19.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Inspirational Vol. 2,"['Design & Illustration', 'Web Publishing', 'RPGMaker', 'Music', 'Game Development']",271962,Degica,2014,24.99
['Strategy'],Battle for Enlor,['Strategy'],614880,Sonera Game Studio,2017,3.99
"['Action', 'Indie', 'RPG']",Floors of Discomfort,"['RPG', 'Indie', 'Action', 'Rogue-lite']",372770,Three Prong Productions,2015,1.99
"['Action', 'Adventure', 'Casual', 'Indie']",Sleeping Valley,"['Casual', 'Adventure', 'Indie', 'Action', 'Platformer', 'Puzzle', 'Arcade', 'Puzzle-Platformer', 'Survival', 'Dark', 'Abstract', 'Relaxing', '2D', 'Surreal', 'Story Rich', 'Co-op', 'Sci-fi', 'Pixel Graphics', 'Comedy', 'Difficult']",538590,White Dog,2016,3.99
['Action'],Shadow Harvest: Phantom Ops,"['Action', 'Stealth', 'Third-Person Shooter']",92700,Black Lion Studios,2011,9.99
"['Casual', 'Simulation']","Rocksmith - Fall Out Boy - Sugar, We're Goin Down","['Casual', 'Simulation']",222083,Ubisoft - San Francisco,2013,2.99
['Strategy'],Interplanetary OST,['Strategy'],674700,Vincent Parrish,2017,4.99
['Action'],Dogfight 1942 Fire Over Africa,['Action'],217961,City Interactive,2012,2.99
['Strategy'],COH 2 - German Skin: (L) Three Color Ambush Pattern,['Strategy'],231483,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013,1.99
"['Action', 'Adventure', 'Indie']",Continue?9876543210,"['Indie', 'Adventure', 'Action']",263340,Jason Oda,2014,9.99
"['Action', 'Adventure']",LEGO® Star Wars™ III - The Clone Wars™,"['LEGO', 'Star Wars', 'Action', 'Adventure', 'Local Co-Op', 'Family Friendly', 'Comedy', 'Fantasy', 'Co-op', 'Funny', 'Multiplayer', 'Sci-fi', 'Strategy', 'Open World', 'Puzzle', 'RTS']",32510,Traveller's Tales,2011,19.99
['Strategy'],Crusader Kings II: Russian Unit Pack,['Strategy'],210899,Paradox Interactive,2012,1.99
"['RPG', 'Simulation', 'Strategy']",Tropico 5,"['Strategy', 'Simulation', 'City Builder', 'Sandbox', 'Multiplayer', 'Economy', 'Politics', 'Singleplayer', 'Resource Management', 'Co-op', 'Management', 'RPG', 'Comedy', 'Historical', 'Great Soundtrack', 'Atmospheric', 'RTS', 'Open World', 'Funny', 'Adventure']",245620,Haemimont Games,2014,19.99
['Action'],HELLDIVERS™ - Demolitionist Pack,['Action'],395235,Arrowhead Game Studio,2015,2.99
"['Action', 'Indie', 'Strategy']",Zombie Tycoon 2: Brainhov's Revenge,"['Strategy', 'Action', 'Indie', 'Zombies', 'RTS', 'Comedy']",252270,Frima Studio,2013,4.99
"['Action', 'Indie']",Sky Force Reloaded,"['Action', 'Indie', ""Shoot 'Em Up"", 'Arcade', 'Great Soundtrack', 'Bullet Hell', 'Local Co-Op']",667600,Infinite Dreams,2017,9.99
"['Action', 'Adventure', 'Indie']",KEEPER-the hunter of insect,"['Action', 'Adventure', 'Indie']",717200,Danilo Valeite,2017,1.99
"['Simulation', 'Strategy']",The Race for the White House 2016,"['Simulation', 'Strategy']",525080,Eversim,2016,14.99
"['Adventure', 'Indie']",Gevaudan,"['Indie', 'Adventure', 'Horror', 'Survival Horror', 'Psychological Horror']",636520,Nicolas Bernard,2017,2.99
"['Action', 'Adventure']",RER2 Episode Three: Judgment,"['Action', 'Adventure']",320350,Capcom,2015,5.99
"['Action', 'Massively Multiplayer', 'Simulation']",WarBirds Dogfights 2016,"['Simulation', 'Action', 'Massively Multiplayer']",433130,iEntertainment Network Inc,2016,19.99
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Guns and Robots - Veteran Pack,"['Action', 'Massively Multiplayer', 'Indie', 'RPG', 'Free to Play']",331890,Masthead Studios Ltd,2014,13.99
"['Action', 'RPG', 'Indie']",Dungeon Defenders: Barbarian Hero DLC,"['Action', 'RPG', 'Indie']",204386,Trendy Entertainment,2012,2.99
"['Action', 'Adventure', 'Sports']",River City Super Sports Challenge ~All Stars Special~,"['Sports', 'Action', 'Retro', 'Adventure', 'Anime', 'Pixel Graphics', '4 Player Local', 'Funny', 'Classic', 'Fighting', 'Singleplayer', '2D Fighter', 'Cute']",326340,Arc System Works,2015,19.99
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 1,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591506,DL Softworks,2017,11.99
"['Action', 'Adventure', 'Casual', 'Indie']",Scorch,"['Indie', 'Casual', 'Action', 'Adventure', 'Side Scroller', 'Post-apocalyptic']",567220,CM Softworks Inc.,2017,2.99
"['Action', 'Casual', 'Indie', 'RPG']",God of Word,"['Indie', 'Casual', 'Action', 'RPG', 'Word Game', 'Typing', 'Puzzle', 'Mythology', 'Spelling', 'Singleplayer', 'Education', 'Multiplayer', '2D']",467320,Mega Dwarf Inc.,2016,4.99
"['Action', 'Adventure', 'Indie']",Vanquish: The Adventures of Lady Exton,"['Action', 'Adventure', 'Indie', 'Female Protagonist', 'Platformer', '2D']",437380,Runestone Studios,2016,9.99
['Strategy'],COH 2 - Soviet Skin: (L) Three Color Northwestern Front,['Strategy'],231490,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013,1.99
"['Action', 'Adventure', 'Indie', 'Simulation']",Double Cubes,"['Indie', 'Adventure', 'Action', 'Simulation', 'Psychedelic', 'Arcade', 'Sandbox']",391300,"Nova Dimension,Recreat4",2017,4.99
['Strategy'],Total War: ROME II - Nomadic Tribes Culture Pack,"['Strategy', 'Historical']",258270,Creative Assembly,2013,7.99
['Indie'],Volvox,"['Indie', 'Puzzle', 'Difficult', 'Lemmings', 'Family Friendly', 'Illuminati']",392600,Neotenia,2015,9.99
"['Indie', 'RPG']",Siralim,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Rogue-like', 'Rogue-lite', 'Retro']",362090,Thylacine Studios,2015,9.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Salt Thrust,"['Action', 'Adventure', 'Indie', 'Casual', 'Simulation']",736230,Collector_collector,2017,6.99
['Casual'],Venice Deluxe,['Casual'],3490,"Retro64, Inc.",2007,4.99
"['Adventure', 'Casual', 'Indie', 'RPG']",Finding Hope,"['Adventure', 'Casual', 'RPG', 'Indie', 'RPGMaker']",481600,Falling Star Studio,2017,2.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Mr. Barrel,"['Early Access', 'Action', 'Adventure', 'Indie', 'Casual', 'Fast-Paced']",713380,Fürst,2017,1.99
"['Action', 'Indie']",Jump Tanks Original Soundtrack,"['Action', 'Indie']",425630,Mechanical Butterfly Studios,2016,4.99
"['Adventure', 'Indie', 'Simulation']",Ludwig,"['Adventure', 'Indie', 'Simulation', 'Education', 'Physics']",263120,ovos,2014,9.99
['Action'],Marvel vs. Capcom: Infinite - Dante Nephilim Costume,['Action'],721132,Capcom,2017,3.99
['Action'],XIIZEAL Original Soundtrack,['Action'],406480,TRIANGLE SERVICE,2015,4.99
"['Casual', 'Indie']",Rising Runner,"['Casual', 'Indie', 'Female Protagonist', 'Puzzle-Platformer', 'Level Editor']",467120,Magicbane,2015,2.99
['Strategy'],Ancient Space,"['Strategy', 'Space', 'RTS', 'Sci-fi', 'Singleplayer']",249190,CreativeForge Games,2014,19.99
"['Adventure', 'Casual']",Midnight Mysteries 4: Haunted Houdini,"['Adventure', 'Casual', 'Hidden Object', 'Puzzle']",208640,MumboJumbo,2012,9.99
"['Casual', 'Indie', 'RPG']",Official Guide - Undefeated,"['RPG', 'Indie', 'Casual']",362980,Aldorlea Games,2015,3.99
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Phantom Halls,"['Early Access', 'Adventure', 'Action', 'Indie', 'RPG']",587920,Incendium LLC,2017,9.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Ancient Dungeons: Forgotten Depths,"['Design & Illustration', 'Web Publishing']",406072,Joel Steudler,2016,4.99
['Action'],Call of Duty®: Ghosts - Hydra Pack,['Action'],301111,Infinity Ward,2014,1.99
"['Casual', 'Indie']",MIND SHIFT 🔲,"['Indie', 'Casual', 'Action', 'Dark', '2D', 'Puzzle', 'Minimalist', 'Physics', 'Atmospheric', 'Sandbox', 'Replay Value', 'Surreal', 'Level Editor', 'Arcade', 'Dark Fantasy', 'Stylized', 'Mystery', 'Classic', 'Singleplayer', 'Colorful']",682070,DRUNKEN APES,2017,2.99
"['Indie', 'RPG', 'Strategy']",Talisman - The Firelands Expansion,"['Strategy', 'RPG', 'Indie']",525520,Nomad Games,2017,4.99
['Indie'],Cubion,['Indie'],710550,BBit,2017,0.0
"['Adventure', 'Indie', 'Simulation']",Envoy 2,"['Adventure', 'Indie', 'Simulation']",448940,NDev,2016,0.99
"['Action', 'Casual', 'Indie']",Weable,"['Action', 'Casual', 'Indie', '2D', 'Top-Down']",683830,SPECTRUM GAMES,2017,0.99
['Strategy'],Soban Fleet Pack,['Strategy'],433241,Blackbird Interactive,2016,6.99
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",Time of Dragons,"['Dragons', 'Free to Play', 'Flight', 'Massively Multiplayer', 'Action', 'Shooter', 'Multiplayer', 'Simulation', 'Open World', 'Indie', 'PvP', 'Adventure', 'Sci-fi', 'FPS', 'MMORPG', 'Co-op', 'Singleplayer', 'MOBA', 'Survival']",353130,4 I Lab,2016,0.0
"['Action', 'Indie', 'Sports']",Natural Soccer,"['Indie', 'Sports', 'Action', 'Soccer', 'Football']",347690,Thorsten Schleinzer,2015,9.99
"['Free to Play', 'Simulation']",Guns Full Access,"['Free to Play', 'Simulation']",304310,Noble Empire Corp.,2014,49.99
"['Casual', 'Indie', 'Early Access']",Spaera,"['Early Access', 'Casual', 'Indie', 'Puzzle', 'Competitive', 'Match 3']",487250,Blazing Orb LLC,2016,9.99
"['Adventure', 'Indie', 'RPG']",Northmark: Hour of the Wolf,"['RPG', 'Indie', 'Adventure', 'Card Game', 'Board Game', 'Short']",307010,Rake in Grass,2014,9.99
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Strategy', 'Early Access']",Marble Skies,"['Early Access', 'Indie', 'Casual', 'Racing', 'Strategy', 'Action', 'Adventure', 'Great Soundtrack', 'Arcade', '3D Platformer', 'Controller', 'Time Attack', 'Platformer']",742460,Birdwall Games,2017,9.99
['Action'],ExZeus 2,"['Action', 'Violent']",668520,HyperDevbox,2017,4.99
"['Action', 'Adventure', 'Casual', 'Indie']",Ghost Sweeper,"['Indie', 'Casual', 'Action', 'Adventure', 'Puzzle-Platformer', 'Platformer', '2D', 'Pixel Graphics', 'Singleplayer', 'Great Soundtrack', 'Arcade', 'Survival', 'Stylized', 'Retro', 'Anime', 'Action-Adventure', 'Funny', 'Atmospheric', 'Classic', 'Choose Your Own Adventure']",496990,7 Raven Studios,2016,4.99
['Casual'],Twinstack,"['Casual', 'Puzzle']",753560,Correcture Games AB,2017,2.99
"['Action', 'Adventure']",Sniper Elite 3 - Target Hitler: Hunt the Grey Wolf,"['Action', 'Adventure']",305180,Rebellion,2014,9.99
['Action'],ULTIMATE MARVEL VS. CAPCOM 3,"['Fighting', 'Action', '2D Fighter', 'Multiplayer', 'Arcade', 'Superhero', 'Comic Book', 'Competitive', 'Great Soundtrack', 'Anime', '2.5D']",357190,"CAPCOM CO., LTD.",2017,24.99
['Strategy'],Magic 2013 “Celestial Light” Deck Key,['Strategy'],97360,Stainless Games,2012,0.99
"['Casual', 'Indie']",Episode 19 - Mulan,"['Indie', 'Casual']",261408,Spicy Horse Games,2014,0.99
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - Dungeons and Volcanoes Tile Pack,"['Design & Illustration', 'Web Publishing']",277843,Degica,2014,9.99
['Action'],Ben 10,"['Action', 'Cartoon', 'Cartoony', 'Family Friendly', 'Adventure', 'Fighting', 'Action-Adventure', 'Character Action Game']",703180,Torus Games,2017,29.99
"['Action', 'Indie']",ERSATZ,"['Action', 'Indie', 'Platformer', 'Music', 'Great Soundtrack', 'Minimalist', 'Fast-Paced', 'Silent Protagonist', 'Colorful']",703720,Paris Stalker,2017,8.99
"['Action', 'Indie']",Random Access Murder,"['Indie', 'Action', 'FPS']",438790,Team Murder,2016,2.99
"['Action', 'RPG']",Deus Ex: Mankind Divided,"['Cyberpunk', 'Stealth', 'Action', 'Sci-fi', 'Story Rich', 'RPG', 'Atmospheric', 'Illuminati', 'Futuristic', 'Singleplayer', 'Great Soundtrack', 'First-Person', 'FPS', 'Shooter', 'Conspiracy', 'Open World', 'Dystopian', 'Transhumanism', 'Adventure', 'Third Person']",337000,"Eidos Montreal,Feral Interactive (Linux),Feral Interactive (Mac)",2016,59.99
['Strategy'],Hearts of Iron 2 Complete,"['Strategy', 'Grand Strategy', 'World War II', 'Historical']",22130,Paradox Development Studio,2006,14.99
"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",Capsa,"['Early Access', 'Simulation', 'Massively Multiplayer', 'Casual', 'Indie', 'Open World', 'Realistic', 'Nudity']",588120,"db.works,Vetron",2017,24.99
['Action'],Gun Metal,"['Action', 'Mechs', 'Robots', 'Shooter', 'Third-Person Shooter', 'Singleplayer']",267920,Rage Software,2003,9.99
['Action'],Typing of the Dead: Overkill - Love at First Bite DLC,"['Action', 'Typing', 'Zombies', 'Comedy', 'Horror', 'FPS']",278131,Modern Dream,2014,2.99
"['Indie', 'Strategy']",Lords of the Black Sun,"['Strategy', '4X', 'Space', 'Indie', 'Turn-Based', 'Sci-fi', 'Turn-Based Strategy', 'Adventure', 'Singleplayer']",246940,Arkavi Studios,2014,29.99
['Indie'],Type:Rider,"['Indie', 'Platformer', 'Casual', 'Education', 'Historical', 'Singleplayer', '2D', 'Puzzle', 'Short', 'Atmospheric']",258890,Ex Nihilo,2013,4.99
['Simulation'],Farming Simulator 15,"['Simulation', 'Multiplayer', 'Open World', 'Moddable', 'Agriculture', 'Singleplayer', 'Realistic', 'Co-op', 'Relaxing', 'Driving', 'Economy', 'Physics', 'Management', 'Sandbox', 'Mod', 'Strategy', 'Online Co-Op', 'Atmospheric', 'Family Friendly', 'Massively Multiplayer']",313160,Giants Software,2014,19.99
['Action'],The Typing of the Dead: Overkill - Dancing with the Dead DLC,['Action'],286920,Modern Dream,2014,2.99
['Casual'],Interplay Solitaire,"['Casual', 'Card Game']",630690,Digital Theory Ltd.,2017,19.99
"['Casual', 'Indie', 'Racing', 'Sports', 'Early Access']",Robot Soccer Challenge,"['Early Access', 'Sports', 'Indie', 'Casual', 'Racing', '4 Player Local', 'Local Multiplayer', 'Robots', 'Soccer', 'Singleplayer', 'Football', 'Local Co-Op', 'Funny', 'Family Friendly', 'Team-Based', 'Fast-Paced', 'Split Screen']",580820,Render System,2017,7.99
['Indie'],Mekazoo Original Soundtrack,['Indie'],552850,The Good Mood Creators,2016,4.99
"['Casual', 'Indie', 'Simulation', 'Early Access']",The Multidimensional Underwear Drawer,"['Early Access', 'Indie', 'Casual', 'Simulation', 'Visual Novel', 'Otome', 'Female Protagonist', 'Anime', 'Romance', 'Comedy', 'Mystery', 'Demons']",502600,KamiyaSoft,2016,24.99
"['Action', 'Indie']",Wickland,"['Action', 'Multiplayer', 'FPS', 'Indie', 'Arena Shooter', 'Competitive', 'First-Person', 'Shooter']",321260,Mad Ram Software,2014,0.99
['Strategy'],Galactic Civilizations® II: Ultimate Edition,"['Strategy', '4X', 'Space', 'Turn-Based', 'Sci-fi', 'Singleplayer', 'Turn-Based Strategy', 'Diplomacy']",202200,Stardock Entertainment,2011,19.99
"['Indie', 'Simulation', 'Strategy']",Life in Bunker,"['Strategy', 'Simulation', 'Survival', 'Indie', 'Sandbox', 'Base Building', 'Management', 'Post-apocalyptic']",401690,Flox Studios Ltd.,2016,15.99
['Strategy'],Civilization V - Cradle of Civilization Map Pack: Mediterranean,['Strategy'],16860,"Firaxis Games,Aspyr (Mac, Linux)",2010,2.99
"['Free to Play', 'Simulation']",MAKE IT as an Artist,"['Free to Play', 'Simulation']",577390,Deathink,2017,0.0
"['Action', 'Indie', 'Racing']",Drive!Drive!Drive!,"['Racing', 'Action', 'Indie', 'Driving', 'Multiplayer']",356460,different cloth,2016,19.99
"['Action', 'Adventure']",Sniper Elite 3 - International Camouflage Rifles Pack,"['Action', 'Adventure']",326431,Rebellion,2014,1.99
"['Casual', 'RPG', 'Simulation', 'Early Access']",Fantasy Farming: Orange Season,"['Early Access', 'Simulation', 'RPG', 'Casual', 'Agriculture', 'RPGMaker']",416000,Hudell Tales,2017,13.99
"['Indie', 'Strategy']",Flame of Memory,"['Indie', 'Strategy']",575090,Kacper Stasiełuk,2017,1.99
"['Casual', 'Free to Play']",Mahjong Magic Islands,"['Free to Play', 'Casual']",673430,Rainbow Games,2017,0.0
"['Action', 'Casual', 'Indie']",Monumental Failure,"['Casual', 'Action', 'Indie', 'Local Multiplayer']",573300,Scary Wizard Games,2017,9.99
"['Indie', 'RPG']",Restoration: Nightmare Chronicles,"['RPG', 'Indie']",707330,Syu-Syu,2017,0.0
"['Action', 'Indie']",HAUNTED: Halloween '85 (Original NES Game),"['Action', 'Indie', 'Platformer', 'Retro']",538220,Retrotainment Games,2016,7.99
"['Adventure', 'Indie']",Elegy for a Dead World,"['Indie', 'Adventure', 'Story Rich', 'Atmospheric', 'Interactive Fiction', 'Exploration', 'Walking Simulator', 'Experimental', 'Singleplayer', 'Kickstarter']",252290,"Dejobaan Games, LLC,Popcannibal",2014,14.99
"['Action', 'RPG']",SpellForce 2 Soundtrack,"['Action', 'RPG']",624840,Phenomic,2017,4.99
['Simulation'],X-Plane 11 - Add-on: Aerosoft - Airport Salvador International,['Simulation'],636134,Globall Art,2017,19.99
['Action'],Battlezone - Military Camo Skins Pack,['Action'],623130,Rebellion,2017,3.99
"['Adventure', 'Casual']",Shrouded Tales: Revenge of Shadows Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",647940,Friendly Cactus,2017,12.99
"['Indie', 'RPG', 'Simulation']",Cahors Sunset,"['Simulation', 'Indie', 'RPG']",341700,Locomotivah,2015,1.99
"['Indie', 'RPG', 'Strategy']",Talisman - Character Pack #3 - Devil's Minion,"['Strategy', 'RPG', 'Indie']",258815,Nomad Games,2014,1.99
['Simulation'],TS Marketplace: VCA 45t GLW 2 axle vans Wagon Pack,['Simulation'],326015,Fastline Simulation,2015,4.99
['RPG'],Overlord II,"['RPG', 'Fantasy', 'Villain Protagonist', 'Singleplayer', 'Funny', 'Action', 'Comedy', 'Third Person', 'Magic', 'Action RPG', 'Strategy', 'Adventure', 'Dark Humor', 'Action-Adventure', 'Open World', 'Puzzle', 'Dark Fantasy', 'Atmospheric', 'Multiplayer', 'RTS']",12810,"Triumph Studios,Virtual Programming",2009,9.99
"['Action', 'Adventure', 'Indie']",White Day - Japanese Uniform - Ji-Min Yoo,"['Action', 'Adventure', 'Indie']",742690,SONNORI Corp,2017,1.99
"['Action', 'Adventure']",Sniper Elite 3 - Camouflage Weapons Pack,"['Adventure', 'Action']",305181,Rebellion,2014,3.99
"['Adventure', 'Casual']",Witch Hunters: Full Moon Ceremony Collector's Edition,"['Adventure', 'Casual', 'Hidden Object']",729950,Top Evidence Studio,2017,12.99
['Casual'],School Bus Fun,"['Casual', 'Action', 'Female Protagonist', 'Simulation', 'Psychological Horror']",301990,"Fancy Bytes, Reactor",2014,5.99
"['Action', 'Indie', 'Strategy']",Awesomenauts - Ahrpl Skin,"['Strategy', 'Action', 'Indie']",230888,Ronimo Games,2013,4.99
"['Action', 'Adventure', 'Indie']",Porradaria 2: Pagode of the Night,"['Indie', 'Action', 'Adventure', 'Retro', 'Platformer', 'Metroidvania', '2D', 'Pixel Graphics', 'Ninja', 'Memes', 'Great Soundtrack', 'Story Rich', 'Comedy', 'Replay Value']",431220,CleanWaterSoft,2015,4.99
['Strategy'],Strategy &amp; Tactics: Wargame Collection - USSR vs USA!,['Strategy'],536741,HeroCraft,2016,2.99
"['Action', 'Indie']",Gentlemen!,"['Indie', 'Action', 'Local Multiplayer', 'Multiplayer', 'Platformer']",253570,Lucky Frame,2013,4.99
"['Casual', 'Free to Play', 'Simulation']",Lucid9: Inciting Incident,"['Free to Play', 'Visual Novel', 'Anime', 'Mystery', 'Story Rich', 'Casual', 'Simulation', 'Indie', 'Horror', 'Great Soundtrack', 'Choices Matter']",439940,Fallen Snow Studios,2016,0.0
"['Action', 'Indie', 'Strategy']",Awesomenauts - Voltar Bonaparte Skin,"['Strategy', 'Action', 'Indie']",376371,Ronimo Games,2015,2.99
"['Casual', 'Indie']",ONLY A,"['Indie', 'Casual']",698990,GE Games,2017,1.99
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Sunflowers,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",591499,DL Softworks,2017,2.99
"['Action', 'Casual', 'Indie', 'Strategy']",Luminosity,"['Casual', 'Action', 'Indie', 'Strategy']",346780,Windmill Games,2015,4.99
"['Action', 'Casual', 'Strategy']",MOP Operation Cleanup,"['Action', 'Casual', 'Strategy', 'Platformer', '2D', 'Singleplayer', 'Family Friendly']",463120,EnsenaSoft,2016,4.99
"['Casual', 'Indie']",Zup! 2,"['Indie', 'Casual', 'Puzzle', 'Minimalist', 'Physics', 'Relaxing', 'Short', '2D', 'Singleplayer', 'Great Soundtrack']",562220,Quiet River,2016,0.99
"['Adventure', 'Indie', 'RPG']",The Hero Unmasked!,"['Adventure', 'Indie', 'RPG', 'Choices Matter', 'Choose Your Own Adventure', 'Text-Based']",684060,Choice of Games,2017,6.99
"['Design &amp; Illustration', 'Utilities']",Rustangelo PRO (Basic),"['Design & Illustration', 'Utilities']",527610,JaviteSoft,2016,4.99
['Casual'],Flagster,['Casual'],611530,Splatter Squad,2017,0.99
['Strategy'],Reiner Knizia's The Confrontation - Variant Mode DLC,['Strategy'],549830,"Offworld Games, LLC",2016,9.99
"['Action', 'Free to Play', 'Indie', 'RPG']",Eternal Senia,"['Anime', 'Free to Play', 'RPG', 'Female Protagonist', 'RPGMaker', 'Indie', 'Great Soundtrack', 'Singleplayer', 'Action', 'Story Rich', 'JRPG', 'Cute', '2D', 'Pixel Graphics', 'Action RPG', 'Fantasy', 'Multiple Endings', 'Puzzle', 'Casual', 'Nudity']",351640,Holy Priest,2015,0.0
"['Action', 'Adventure']",Life is Strange - Episode 5,"['Adventure', 'Action', 'Story Rich', 'Great Soundtrack', 'Female Protagonist', 'Atmospheric', 'Choices Matter']",329930,"DONTNOD ENTERTAINMENT,Feral Interactive (Mac),Feral Interactive (Linux)",2015,19.99
"['Adventure', 'Casual', 'Indie']",Gravity Quest,"['Casual', 'Adventure', 'Indie']",645450,Light Road Games,2017,2.99
"['Action', 'Indie']",Terra Tanks: Defenders of the Earth,"['Action', 'Indie']",747820,Moss Piglet Games,2017,1.99
['Simulation'],Bridge It +,"['Simulation', 'Building', 'Physics', 'Puzzle', 'Indie']",248370,Chronic Logic,2013,6.99
"['Action', 'Racing']",Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,"['Post-apocalyptic', 'Action', 'Racing', 'Atmospheric', 'Open World', 'Classic', 'Adventure', 'RPG', 'Indie', 'Cult Classic', 'Multiplayer']",286810,Targem Games,2006,5.99
"['Action', 'Free to Play', 'Early Access']",Paladins®,"['Early Access', 'Free to Play', 'Multiplayer', 'FPS', 'Shooter', 'Action', 'Team-Based', 'First-Person', 'MOBA', 'PvP', 'Online Co-Op', 'Fantasy', 'Strategy', 'Co-op', 'Massively Multiplayer', 'Funny', 'Adventure', 'Survival', 'Anime', 'Memes']",444090,Hi-Rez Studios,2016,0.0
"['Racing', 'Simulation', 'Sports']",MotoGP™14 Red Bull Rookies Cup DLC,"['Simulation', 'Racing', 'Sports']",297980,Milestone S.r.l.,2014,1.99
"['Casual', 'Free to Play', 'Indie', 'Early Access']",Anarchy Arcade,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",266430,Elijah Newman-Gomez,2014,0.0
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Turkish Unit Pack,"['Strategy', 'RPG', 'Simulation']",279601,Paradox Development Studio,2014,1.99
['RPG'],Fairy Fencer F ADF Veteran Fencer Armor Set | 上級フェンサー防具セット | 高階劍士防具套組,"['RPG', 'Sexual Content']",524590,"IDEA FACTORY,COMPILE HEART",2017,0.99
"['Adventure', 'Casual', 'Free to Play']",Wanderland: Famous Adventurer Pack,"['Adventure', 'Free to Play', 'Casual']",700710,Artogon,2017,14.99
['Strategy'],Eternal Destiny - The Salem Witches: Those who Devour Fear,['Strategy'],510100,Office 5656,2016,2.99
"['Adventure', 'Indie']",Adam's Venture: Origins,"['Adventure', 'Indie', 'Puzzle', 'Singleplayer', 'Story Rich', 'Remake', 'Third Person', 'Historical', 'Family Friendly', 'Controller', 'Casual', 'Illuminati', 'Great Soundtrack', 'Conspiracy', 'Linear', 'Atmospheric']",400360,Vertigo Games,2016,19.99
['Free to Play'],The Panic Room,"['Free to Play', 'Hidden Object']",436160,NIKITA ONLINE,2016,0.0
"['Action', 'Free to Play', 'Strategy']","Games of Glory - ""Masters of the Arena 2017""","['Strategy', 'Action', 'Free to Play']",592423,Lightbulb Crew,2017,79.99
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - French campaign,"['Strategy', 'Action']",333400,Great War Team,2014,4.99
